date,tag,comment,unit,rfdTime,rfdValue,rfdThreshold
"2022-03-12 04:06:36","undefined","32sph2","N",200,384.6697254502297,0.5

time_ms,weight
0.056015,31.2517826568332,
0.067769,30.98153714365385,
0.079526,30.756769771712488,
0.091281,30.59103911080188,
0.103037,30.520634618027305,
0.114793,30.526755731273976,
0.126548,30.288871688089742,
0.138304,29.85464206541127,
0.150058,29.256430671321233,
0.161812,28.62279725061275,
0.173568,28.25940934308361,
0.185324,27.865411193145977,
0.197079,27.701428252690633,
0.208835,27.4377422441765,
0.220591,27.173181790912846,
0.244103,26.543484540621005,
0.255862,26.126310097689615,
0.267622,25.71001009950775,
0.279381,25.505795686311565,
0.291138,25.174330857359,
0.302891,24.95830910195667,
0.314644,24.767650920465687,
0.326397,24.615474153172713,
0.338151,24.30893450671295,
0.349907,23.860712598998298,
0.361663,23.457094387772106,
0.373419,23.447473157439767,
0.385176,23.751389469650952,
0.396933,23.986651347630396,
0.408689,24.314619566628647,
0.432204,24.962682494748076,
0.443962,25.122293211455794,
0.455721,25.129727160870537,
0.467481,25.39385039175943,
0.479244,25.594128634538965,
0.491006,25.777352866615203,
0.502765,25.77647842186568,
0.514524,25.83813612905744,
0.526283,25.893234331583983,
0.538044,25.860875199676435,
0.549806,25.623427209823177,
0.561566,25.19619548322847,
0.573327,24.824499181535064,
0.585091,24.52626676019579,
0.596852,24.287507103218246,
0.620371,23.923244750939585,
0.632131,23.751826692025716,
0.643892,23.7076613869558,
0.655652,24.050933558114515,
0.667414,24.234595012565514,
0.679176,24.23328334544123,
0.690937,24.22322606177791,
0.702698,24.061428064152597,
0.714457,23.840159640253116,
0.726218,23.410304579409832,
0.737977,22.910482248166733,
0.749739,22.488059967694408,
0.761499,22.00835337282173,
0.773258,21.578497142934662,
0.785018,20.876210457038216,
0.808537,20.171736490224173,
0.820296,20.59809377206936,
0.832058,21.300818849384353,
0.843817,22.095373484881062,
0.855579,23.17023208626422,
0.867339,24.367094434906615,
0.879095,25.475185443903065,
0.890853,26.6580543384655,
0.902609,28.24148088763079,
0.914367,30.020812286784206,
0.926124,32.33538570571161,
0.937881,35.0522668377847,
0.949638,37.91913862527695,
0.961394,41.052755808862884,
0.973151,44.457932510840024,
0.996665,51.961821138932805,
1.008422,55.443523446931195,
1.020179,58.833395027704086,
1.031939,61.945146416376765,
1.043698,64.07693516369027,
1.055454,64.51159967065594,
1.067211,64.57850638443242,
1.078968,64.55926392376773,
1.090726,64.5277792366097,
1.102482,64.63141730604136,
1.114244,65.10893895808401,
1.126005,66.21178212953953,
1.137765,68.07070202942509,
1.149527,70.26589503534184,
1.161288,72.63600504821433,
1.184807,77.58175232332356,
1.196567,79.85653382997245,
1.208328,81.68003170323956,
1.220086,82.95298009744089,
1.231846,83.60104653269167,
1.243603,83.76721441597704,
1.255361,83.38808416486889,
1.267122,82.47721201107241,
1.278882,81.30090145213141,
1.290642,80.02051793947157,
1.302401,78.8280278145768,
1.314161,78.14323002367085,
1.325921,78.27616900647428,
1.337682,78.79129645892164,
1.349441,78.99594458736122,
1.372961,79.64706924114778,
1.384721,80.4569313359363,
1.396482,81.34331903674607,
1.408245,82.39456061562936,
1.420006,83.77945664247038,
1.431767,85.034481257394,
1.443529,85.92348761627723,
1.45529,86.50945912196147,
1.467053,86.92882318389803,
1.478815,86.96030319488092,
1.490576,86.69836724490962,
1.502337,86.9082667180215,
1.514097,87.50604088973677,
1.525857,88.08238882700111,
1.537619,88.32989877669281,
1.561141,86.91001560752055,
1.572901,85.59727296295316,
1.584663,84.83245178702785,
1.596426,84.86306202943635,
1.608187,85.37862904234603,
1.61995,85.91780606349288,
1.63171,85.5955240734541,
1.643472,84.6028749689641,
1.655233,83.05005749316354,
1.666995,81.38354817139934,
1.678756,80.55444829212128,
1.690518,80.43156776202494,
1.702279,81.01578570203502,
1.71404,81.88249605789292,
1.725801,82.35870370472371,
1.749325,81.93803031375045,
1.761088,81.37611305294082,
1.772849,81.24842541480967,
1.78461,82.19778248993549,
1.796372,83.51096469496521,
1.808132,84.57313917130513,
1.819893,85.17528556676803,
1.831655,85.33446256823233,
1.843417,84.85125468723021,
1.855179,84.37285859043803,
1.866942,83.77158663972466,
1.878705,83.5284535899557,
1.890467,84.04227171336633,
1.902229,84.79572043137269,
1.913995,85.21245648288553,
1.937522,84.38116815364609,
1.949288,83.59885808273029,
1.961054,82.97528077664134,
1.972818,82.9765947818532,
1.984582,83.41563151256648,
1.996341,84.14022355383851,
2.008103,84.62430120341503,
2.019864,84.35580457973472,
2.031626,83.29450454814433,
2.043389,81.77186243046506,
2.055152,80.41145085661074,
2.066919,80.0288228265045,
2.078685,80.59117964777644,
2.090447,81.2527976385573,
2.102212,81.26679343072482,
2.125739,79.71135262067567,
2.1375,77.95038456126228,
2.149261,76.00226194457491,
2.161022,75.01967129279201,
2.172784,75.54179430323556,
2.184544,76.65557037214771,
2.196305,77.81088958092498,
2.208068,78.50967848782332,
2.219831,78.29322301717758,
2.231593,77.48380048285138,
2.243352,76.52744784972937,
2.25511,75.57590232464216,
2.266867,74.52378630100935,
2.278626,73.30243482320512,
2.290385,72.18559585958208,
2.313905,68.99994219913671,
2.325667,67.4961029816598,
2.337428,67.00808799262285,
2.349191,67.30762974299884,
2.360958,68.312086189695,
2.372721,69.99040285366534,
2.384488,71.50167718960078,
2.396254,72.33033750841652,
2.408018,72.61895103751102,
2.41978,72.0465404397071,
2.431544,71.16714829689353,
2.443305,70.91920346291464,
2.455066,71.46844361294372,
2.466828,72.87257742427427,
2.478591,74.22336542970869,
2.502113,74.39434509720402,
2.513874,73.43624357458295,
2.525635,72.4750838334261,
2.537396,71.7032670995046,
2.549158,71.39454134117103,
2.560922,71.35605641984168,
2.572685,71.28653104799176,
