date,tag,comment,unit,rfdTime,rfdValue,rfdThreshold
"2022-03-07 04:36:31","undefined","22scv1","N",200,2.1554834631899342,0.5

time_ms,weight
0.056066,54.400148363662275,
0.067833,54.42551193757363,
0.0796,54.6117967262732,
0.091364,55.10025127577248,
0.103128,55.67878298682307,
0.114895,56.281368942748294,
0.126663,56.709477452180096,
0.138429,57.103473264030164,
0.150197,57.30243983968541,
0.161965,57.640906071853095,
0.173732,57.866545550456415,
0.185499,58.099185263231064,
0.197267,58.250487585774515,
0.209035,58.39785256885754,
0.220804,58.52597976745101,
0.24434,58.466068611670735,
0.256219,58.78966460692136,
0.267876,59.271993366998835,
0.279643,59.92399246553491,
0.291409,60.24102778707653,
0.303178,60.408509675573754,
0.314944,60.42512880198986,
0.326712,60.441308367943634,
0.338479,60.541448658377185,
0.350247,60.57249378507288,
0.362016,60.56724711657573,
0.373787,60.33592140901293,
0.38556,59.78799526419571,
0.397327,59.32184607007201,
0.409093,59.238324906054565,
0.432629,59.16529707903141,
0.444397,59.652872507606034,
0.456166,60.467981270891705,
0.467933,61.34474540328157,
0.4797,61.97400893833,
0.491469,62.64262248710705,
0.503237,63.48527859809032,
0.515005,63.93481334197304,
0.526771,64.02883251915992,
0.538539,63.98291715554717,
0.550308,64.35636117769585,
0.562077,65.39885830908388,
0.573844,67.1502074762525,
0.585612,69.43023565139855,
0.59738,71.94945953685311,
0.620915,78.34438621833127,
0.632682,83.73922867686089,
0.64445,91.17533848451524,
0.656217,100.54864736375058,
0.667984,111.42053943961544,
0.67975,122.49577966723342,
0.691518,133.34974328764545,
0.703288,143.46425398221865,
0.715056,152.98579761311143,
0.726825,162.7928965545629,
0.738592,172.36648601466536,
0.75036,181.133697130452,
0.762126,188.85623201723945,
0.773892,195.7732863853363,
0.78566,202.52678685204606,
0.809201,218.636546863463,
0.82097,228.62293035944273,
0.83274,239.09731949210916,
0.84451,249.66311849623926,
0.85628,259.68186112412656,
0.868051,268.7097035370229,
0.879821,277.0501295009398,
0.903363,293.45811725752094,
0.915132,302.83622389244084,
0.926901,312.46798497117476,
0.93867,321.90950054087307,
0.950439,330.4471488671213,
0.96221,336.58842578096056,
0.973979,339.2100017876857,
0.985751,340.00543788219466,
1.00929,343.44687832231386,
1.021179,347.3029271542612,
1.032834,351.77593182831185,
1.044605,356.91759213671565,
1.056374,361.9000754436552,
1.068149,365.40320398610453,
1.079925,367.90712742652994,
1.091701,370.90388231637746,
1.103474,373.77292151104297,
1.115247,375.2588229207168,
1.127018,375.3703403452445,
1.13879,375.7039947932022,
1.150561,378.32291473245283,
1.16233,384.82672615185976,
1.174102,393.8615828274528,
1.19765,406.80493631526423,
1.209422,406.24607727299036,
1.221194,403.2397081670733,
1.232965,402.27417152599367,
1.244736,404.4711134214094,
1.256507,407.3003864227597,
1.268278,408.1308003072496,
1.280051,406.966731974802,
1.291825,406.72532910983153,
1.303597,409.3433886328581,
1.315368,415.0517639577561,
1.327138,421.50092024223017,
1.338909,425.31671655864864,
1.35068,425.24762139491077,
1.362449,423.44598464038177,
1.385984,427.2862467050864,
1.397754,435.19638973813557,
1.409531,443.22590616993267,
1.421306,448.00065507284603,
1.433077,448.3133228468152,
1.444848,444.34055668359434,
1.456619,439.06770160571097,
1.468392,435.8204159570371,
1.480162,436.3407807256313,
1.491934,439.03403314476674,
1.503705,443.26088395991366,
1.515475,448.5695772440021,
1.527246,455.1757033752786,
1.539017,461.8378313799258,
1.550789,467.74649663804115,
1.574332,467.5711213659225,
1.586103,461.2124958319875,
1.597876,456.2593414954705,
1.609647,451.99620356130583,
1.621418,447.5935659706288,
1.633188,444.3099557935361,
1.644958,440.65202714954523,
1.656729,435.61313046582353,
1.668499,427.9295013561272,
1.680269,413.7429586526491,
1.69204,388.71685494816296,
1.703811,351.6084499398146,
1.715583,310.3545595636013,
1.727354,279.81337490943827,
1.739125,262.13724586669065,
1.762667,233.28268276353091,
1.774439,211.41731805839134,
1.78621,182.29776546289963,
1.79798,148.36976744649948,
1.809751,114.65910869784487,
1.821522,87.50428849310637,
1.833293,71.41815251845199,
1.845063,66.60621867089571,
1.856835,65.75962522045201,
1.868605,62.915056450247775,
1.880375,56.95173605719952,
1.892145,48.6834634755562,
1.903912,40.04917731404761,
1.915679,32.34281965512635,
1.927448,25.99468628914182,
1.950982,18.50216427374908,
1.96275,16.668608532296755,
1.974517,15.33924793035704,
1.986289,14.48347164099955,
1.998059,14.072856702733375,
2.009829,13.31022368450851,
2.0216,12.457946050931955,
2.033371,11.624471902079641,
2.045142,11.085293711889012,
2.056912,10.98865266175829,
2.068683,11.212982226802996,
2.080453,11.406701549439205,
2.092223,11.60479368034493,
2.103994,11.750848457608393,
2.115764,11.49765783191518,
2.139308,10.385192845605431,
2.151082,10.238700845967205,
2.162853,10.48358307749615,
2.174625,10.915625273126556,
2.186395,10.848282652149573,
2.198164,10.445538885672907,
2.209935,9.998191422707777,
2.221705,9.76292961779357,
2.233476,9.804909468576803,
2.245246,9.850824832189552,
2.257016,10.05941205365525,
2.268786,9.86525543557904,
2.280557,9.544722042778373,
2.292327,9.134107031446963,
2.304098,8.720430988568179,
2.327641,8.243347947139783,
2.339411,8.205303718783922,
