date,tag,comment,unit,rfdTime,rfdValue,rfdThreshold
"2022-03-12 11:06:09","undefined","24scv1","N",200,null,0.5

time_ms,weight
0.067706,36.26093594411135,
0.079451,36.16691910501204,
0.091199,36.06634159220373,
0.102947,35.98194598343675,
0.114691,35.98588098480962,
0.126436,36.00861888638483,
0.13818,36.079460601534166,
0.149926,36.06240659083087,
0.161672,36.08077226865845,
0.173419,36.05322258287329,
0.185165,35.93777950932306,
0.196909,35.75892750099444,
0.208652,35.66622232901942,
0.220394,35.61943252065714,
0.232138,35.60893684557528,
0.255708,35.5385323528007,
0.267363,35.50704766564268,
0.279103,35.47906309557032,
0.290842,35.47337686661084,
0.302583,35.69464645955411,
0.314325,36.14199275347545,
0.326065,36.60202083435247,
0.337804,37.20416956790294,
0.349547,37.57805315051394,
0.361288,37.652392644661376,
0.373028,37.55575013322592,
0.38477,37.379523797233446,
0.396512,37.20329512315341,
0.408253,37.07342137314845,
0.419995,36.839469993249516,
0.44348,36.720964024988376,
0.455222,36.99908187900101,
0.466962,37.534323898775,
0.478703,38.00790821135722,
0.490448,38.35555377530734,
0.502191,38.55364590621307,
0.513934,38.70494822875652,
0.525677,39.01192509759104,
0.537421,39.396741577658666,
0.549168,39.66392419612711,
0.560913,39.69322277141133,
0.57266,39.73214257702788,
0.584406,39.98358285191731,
0.596152,40.50614542282319,
0.607898,41.37285344059352,
0.6314,44.09498124116376,
0.643153,46.19222240660832,
0.654899,49.34070982711132,
0.666646,53.25051596836637,
0.678392,57.86610657451598,
0.690141,63.19535632448098,
0.70189,69.84303494797285,
0.713637,78.26392385737148,
0.725386,88.37537633340892,
0.737135,99.84679147048809,
0.748885,111.99208085336684,
0.760632,124.50687224275872,
0.772378,136.68539052611942,
0.784126,148.0050731325431,
0.795874,158.2831283761531,
0.819371,175.17343554046138,
0.83112,181.91339380399137,
0.842869,188.50595902738752,
0.854617,195.39546137161162,
0.866366,202.99643440968973,
0.878114,211.33643016549462,
0.889862,219.99913811945032,
0.901612,229.0003076293986,
0.91336,238.4361369701374,
0.925108,248.45183073183918,
0.936857,258.20294650462057,
0.948606,266.9181398482483,
0.960355,273.9379391363267,
0.972104,279.01968828895025,
0.983852,281.8056599085861,
1.007351,282.4935252703781,
1.019101,283.83687815735396,
1.030851,286.0919729667007,
1.042602,288.97851976105727,
1.054351,292.40600649458514,
1.0661,296.80643693060034,
1.077849,301.70671307873425,
1.089599,307.41377907459554,
1.101348,313.73918506039894,
1.113096,319.582234229074,
1.124843,324.56252908605217,
1.136588,327.899485069041,
1.148334,329.75577695850285,
1.160079,331.2364410520298,
1.171824,333.0087862455373,
1.195323,334.91580528282185,
1.207073,335.581355936888,
1.218823,337.4223473813207,
1.230571,341.3754361995897,
1.242321,346.56127701063264,
1.254071,351.3557032584979,
1.265819,354.95983718378005,
1.277568,357.34352680923337,
1.289317,359.34455567135456,
1.301066,361.2275204637645,
1.312815,362.390728379988,
1.324563,362.72217567328386,
1.336309,362.1528419987162,
1.348057,361.24719780871635,
1.359806,360.92143674438,
1.383306,364.6856080873506,
1.395052,367.5625406656375,
1.406799,370.1923841499945,
1.418545,372.55157061776066,
1.430292,374.4183745489173,
1.442039,375.55184199130673,
1.453786,375.84348568188625,
1.477279,374.3505887142162,
1.489027,374.8403525927522,
1.500771,376.99880021448837,
1.512516,379.22417325470155,
1.524261,380.9663290615623,
1.536005,383.1554149827578,
1.54775,385.90945767859813,
1.559497,387.926235898561,
1.582988,389.5416112452661,
1.594734,390.4555229128978,
1.606484,391.97860926721455,
1.618229,392.6454692503174,
1.629975,391.5509449944202,
1.641724,389.864753651529,
1.653474,389.1546109914122,
1.665228,390.3326704398523,
1.676981,393.054354003785,
1.688733,396.10617553197693,
1.700481,397.1661709107057,
1.712232,395.1201011297213,
1.723982,391.00125125540336,
1.735733,386.9532921960737,
1.747483,385.4035329388089,
1.770985,387.59916550518795,
1.782735,387.4141760169997,
1.794482,385.9151439075576,
1.80623,385.51067346341375,
1.817977,387.44743297453243,
1.829724,390.3930118037446,
1.841471,392.7648426490654,
1.853218,394.2000543203175,
1.864966,394.7077373019561,
1.876713,394.50396829444117,
1.888462,394.2455067425923,
1.900213,394.2525023005885,
1.911966,394.3089156773707,
1.923714,393.488564921763,
1.93546,393.03905355875594,
1.958959,398.44961264190135,
1.970709,401.38426792600717,
1.982463,402.55795047452443,
1.994214,402.17356887874405,
2.005966,400.3002183024037,
2.017717,398.29395212413567,
2.029469,396.46257489577255,
2.04122,393.8641927176979,
2.052971,390.1021911199882,
2.064722,385.9684897134537,
2.076474,382.6245381724687,
2.088225,380.6877786613501,
2.099976,381.00527224805455,
2.111731,383.70073182185183,
2.123482,386.78536139476387,
2.146985,390.0838231040731,
2.158736,390.60508569829244,
2.17049,390.00118573715537,
2.182241,387.47934319362736,
2.193992,383.812660749791,
2.205745,381.8142505457433,
2.217497,382.40591763273727,
2.22925,383.4470960827383,
2.241005,382.8383703088659,
2.252756,380.7288915931031,
2.264507,379.1140025686117,
2.276257,379.010790031117,
2.288005,380.0143720330636,
2.299753,381.4674653980173,
2.311502,382.54844745073467,
2.335001,380.9527868583825,
2.346752,379.73623313626285,
2.358503,378.84985478780334,
2.370256,378.9421437801917,
2.382006,380.2470210981885,
2.393759,381.8807270514077,
