date,tag,comment,unit,rfdTime,rfdValue,rfdThreshold
"2022-02-28 04:24:43","undefined","","N",200,15.508677706385154,0.5

time_ms,weight
0.056034,8.018580903991985,
0.067794,7.862905773179021,
0.079554,7.799936033536789,
0.091313,8.037821647623607,
0.103073,8.432256951437346,
0.114832,8.587932086816888,
0.126591,8.544640404512586,
0.138349,8.373222838789063,
0.150106,8.423948447675222,
0.161865,8.458057043328914,
0.173625,8.460680781148756,
0.185384,8.537206477930729,
0.197144,8.670579838131276,
0.208905,8.84724487606955,
0.220665,8.847682171509547,
0.244184,9.119676354992238,
0.255946,9.011228510644637,
0.267706,8.791271790402062,
0.279467,8.519277602352796,
0.291227,8.386341528459091,
0.302988,8.132276220554337,
0.314749,7.9118822048717625,
0.326511,7.830109053570527,
0.338273,8.005462223455112,
0.350035,8.242473228395623,
0.361797,8.320748080108949,
0.373558,8.231540988526124,
0.38532,8.142333869543837,
0.397082,8.073242103339476,
0.408844,7.750522306404049,
0.432369,7.700671283831309,
0.44413,7.621959127544829,
0.455894,7.621521832104831,
0.467656,7.813492046046281,
0.479418,7.8480379474147695,
0.491181,8.001089305587742,
0.502943,8.252968172825122,
0.514706,8.242035932955623,
0.526468,8.434443398954588,
0.53823,8.759786938847256,
0.549993,8.939513008332902,
0.561754,8.946509625775029,
0.573517,8.912838315286537,
0.585278,8.85730252505905,
0.59704,8.832814309212678,
0.620565,8.937763826572906,
0.632325,9.196639329518723,
0.644087,9.214130927922966,
0.655848,9.35537552841168,
0.667606,9.343131402222184,
0.679363,9.242992061636707,
0.691125,9.190079970983977,
0.702886,9.051459143135256,
0.714646,9.215005518802965,
0.726407,9.66672579003761,
0.73817,10.23126675042199,
0.749932,10.884140293707587,
0.761694,11.770089164707397,
0.773455,12.832703201509641,
0.785218,13.985836006152155,
0.808743,18.10554220504098,
0.820505,20.98115960907226,
0.832269,24.090288832540157,
0.844032,26.733704915215334,
0.855795,29.256866140130324,
0.867557,32.214256987723786,
0.879319,36.08383399432557,
0.891083,41.103918425494676,
0.902845,47.645335645306325,
0.914607,54.66427451716063,
0.926368,61.6727153758455,
0.93813,68.35493690503117,
0.949892,75.1438593983594,
0.961658,82.84759138494451,
0.973421,91.38917705065322,
0.996946,107.28421645239807,
1.008713,113.26852351943492,
1.02048,118.71234891246333,
1.032247,123.9878039437196,
1.044014,129.12115001274026,
1.055779,133.926967423225,
1.067541,138.50451266850757,
1.079303,142.2634560476815,
1.091065,144.83953287038057,
1.102827,146.47455750498673,
1.114589,148.12532214508437,
1.126352,150.13160702805294,
1.138115,152.01458117281314,
1.14988,153.56564975911468,
1.161647,154.8928230801368,
1.185172,159.3920985060742,
1.196934,161.0804689465765,
1.208695,160.7013433716435,
1.220461,158.3994494015842,
1.232227,156.11110698705497,
1.243992,154.7856825555319,
1.255758,153.6832742683636,
1.267524,151.6971062908092,
1.27929,148.42792679017126,
1.291056,145.2881931695138,
1.302818,144.01961232288494,
1.314581,144.64843629747105,
1.326343,146.25459957916777,
1.338105,147.58701956868703,
1.349868,148.49614283298445,
1.373394,151.0639147686506,
1.385156,153.82058547491465,
1.396919,156.29739645192967,
1.408681,157.5694750775566,
1.420442,157.92629529711405,
1.432206,157.74438273216208,
1.443969,156.66253091087032,
1.455732,154.53818195819048,
1.467493,150.99875694437318,
1.479254,147.35263096641333,
1.491014,144.7651910381456,
1.502776,144.16960531639168,
1.514537,144.80673417801071,
1.526298,145.65201829941768,
1.53806,146.89960311970765,
1.561586,152.64427491597365,
1.573348,156.89298217368358,
1.585111,160.2797955359207,
1.596876,162.17719100478536,
1.608642,162.95643818099026,
1.620408,162.90047371702067,
1.632174,162.43825251000712,
1.643937,161.7420916135325,
1.655699,160.6624188898518,
1.667461,158.85641458775032,
1.679227,156.13428211100495,
1.690995,153.7309431976505,
1.702759,152.5192152882662,
1.714521,152.58918022057844,
1.726282,152.73654520366148,
1.7498,152.87253772882553,
1.761558,153.50180126387397,
1.773318,154.93042888054148,
1.785079,156.87811193676652,
1.796842,158.41737785703702,
1.808605,159.04838092923424,
1.820368,158.5734872876153,
1.832131,157.46233455295172,
1.843894,156.60218954697797,
1.855659,156.50423303033065,
1.867425,156.258471970138,
1.87919,155.86710416871165,
1.890951,155.5872350871124,
1.902712,155.99216379641908,
1.914474,157.71465161067826,
1.937998,161.58729151199094,
1.949762,162.9157741620498,
1.961525,163.11692451149128,
1.973288,161.81905210384093,
1.98505,159.84818457131567,
1.996813,158.67581135183508,
2.008578,158.1117056410641,
