date,tag,comment,unit,rfdTime,rfdValue,rfdThreshold
"2022-03-22 01:36:23","undefined","Psch2","N",200,2217.819103383052,0.5

time_ms,weight
0.067734,76.01713042792629,
0.079485,75.38087133488168,
0.091235,74.64185329333004,
0.102984,73.92731970476513,
0.114735,73.36103022020788,
0.126484,72.9464826186564,
0.138233,72.44928362166188,
0.149984,71.66959688499466,
0.161734,70.82912454779763,
0.173484,70.44081028873191,
0.185234,70.5824937190306,
0.196986,71.07706938177654,
0.208736,71.80646853108338,
0.220487,72.4335389399953,
0.232237,72.45190695591046,
0.255739,71.97001308012018,
0.26749,72.02861023068861,
0.279242,72.00149776727821,
0.290992,72.07977226279851,
0.302744,72.14842786607403,
0.314497,72.17684965852115,
0.326249,72.35089222072739,
0.338,72.29229507015896,
0.349751,72.85727522567949,
0.361504,73.74409781077645,
0.373255,74.30164284783845,
0.385009,74.66677730677907,
0.396761,74.70263421768472,
0.408512,74.32000618757847,
0.420263,73.82630964575718,
0.443765,72.66136686856001,
0.455516,72.40511714754818,
0.467266,72.6915422266813,
0.479017,73.15200519184553,
0.490769,73.23727992153715,
0.50252,73.09428248602663,
0.51427,72.71296846113223,
0.52602,72.48995231677749,
0.537771,72.75013937724974,
0.549522,73.46379384489,
0.561273,74.08081047726995,
0.573025,74.57800947426448,
0.584775,75.0546566815576,
0.596526,75.93666748244462,
0.608278,76.89608301027754,
0.631781,78.35138352989314,
0.643532,79.02611819191685,
0.655282,79.6295785925916,
0.667034,79.99646661720641,
0.678786,80.20811497981732,
0.690541,80.95500302411467,
0.702297,82.3398990509557,
0.714048,84.2854030095696,
0.725797,85.9414189943395,
0.737544,87.43957198285695,
0.749291,89.10914887550717,
0.76104,90.57756139019051,
0.772791,91.8220879919447,
0.784544,93.61454073851613,
0.796296,96.97860918491533,
0.8198,108.58690532043349,
0.831552,116.30463309918615,
0.843305,125.6084072542213,
0.855057,137.1388544261561,
0.866811,151.80949348391124,
0.878563,168.81394608317086,
0.890316,185.9167760548396,
0.902068,201.4103845262759,
0.91382,215.14653674582223,
0.925573,226.39056819097416,
0.937327,236.21689556456494,
0.949082,246.39743385198997,
0.960834,257.9554424001478,
0.972587,271.44407531765216,
0.98434,286.32635806184305,
1.007846,314.6316763387986,
1.0196,327.32006605375926,
1.031354,338.516026418563,
1.043106,347.5084234239652,
1.054857,353.2828637511161,
1.066608,356.9175985664565,
1.078361,360.19200603089104,
1.090111,364.9820927882346,
1.101861,371.79157642361446,
1.113611,379.65536920876366,
1.125362,388.35743185262317,
1.137112,396.5452274602594,
1.148863,402.3769415804166,
1.160614,405.8459527491091,
1.172365,406.61602526970665,
1.195867,402.0769555934031,
1.207619,400.1546361110895,
1.219369,399.8970723848658,
1.231118,401.59198011820143,
1.242872,405.19701186910874,
1.254627,408.90828631899575,
1.266381,412.5828247370525,
1.278132,417.05500640428,
1.289884,420.87166313692256,
1.301636,424.8457386291801,
